specialist_score,specialist_cycle,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0.84,score,1,8,0,41,3142
0.8,score,0,10,0,40,3143
0.8,score,0,10,0,40,3144
0.84,score,0,8,0,42,3145
0.78,score,0,11,0,39,3146
0.68,fit,0,16,0,34,3147
0.68,score,0,16,0,34,3148
0.82,score,0,9,0,41,3149
0.78,score,0,11,0,39,3150
0.68,fit,0,16,0,34,3151
0.68,score,0,16,0,34,3152
0.76,score,0,12,0,38,3153
0.8,score,0,10,0,40,3154
0.86,score,0,7,0,43,3155
0.82,score,0,9,0,41,3156
0.8,score,1,10,0,39,3157
0.72,score,0,14,0,36,3158
0.7,score,0,15,0,35,3159
0.76,score,0,12,0,38,3160
0.78,score,0,11,0,39,3161
0.8,score,0,10,0,40,3162
0.68,fit,0,16,0,34,3163
0.68,score,0,16,0,34,3164
0.82,score,1,9,0,40,3165
0.84,score,1,8,0,41,3166
0.66,fit,1,17,0,32,3167
0.66,score,1,17,0,32,3168
0.7,score,0,15,0,35,3169
0.72,score,1,14,0,35,3170
0.82,score,0,9,0,41,3171
0.88,score,0,6,0,44,3172
0.8,score,0,10,0,40,3173
0.76,score,0,12,0,38,3174
0.8,score,0,10,0,40,3175
0.68,fit,0,16,0,34,3176
0.68,score,0,16,0,34,3177
0.74,score,0,13,0,37,3178
0.74,score,0,13,0,37,3179
0.66,fit,0,17,0,33,3180
0.66,score,0,17,0,33,3181
0.86,score,0,7,0,43,3182
0.88,score,1,6,0,43,3183
0.8,score,0,10,0,40,3184
0.8,score,0,10,0,40,3185
0.68,fit,0,16,0,34,3186
0.68,score,0,16,0,34,3187
0.82,score,0,9,0,41,3188
0.62,fit,0,19,0,31,3189
0.62,score,0,19,0,31,3190
0.68,fit,0,16,0,34,3191
0.68,score,0,16,0,34,3192
0.8,score,1,10,0,39,3193
0.78,score,0,11,0,39,3194
0.68,fit,0,16,0,34,3195
0.68,score,0,16,0,34,3196
0.68,fit,0,16,0,34,3197
0.68,score,0,16,0,34,3198
0.8,score,0,10,0,40,3199
0.7,score,0,15,0,35,3200
0.78,score,1,11,0,38,3201
0.82,score,0,9,0,41,3202
0.74,score,1,13,0,36,3203
0.76,score,0,12,0,38,3204
0.8,score,0,10,0,40,3205
0.74,score,1,13,0,36,3206
0.78,score,0,11,0,39,3207
0.72,score,0,14,0,36,3208
0.86,score,0,7,0,43,3209
0.7,score,0,15,0,35,3210
0.76,score,0,12,0,38,3211
0.78,score,1,11,0,38,3212
0.8,score,0,10,0,40,3213
0.86,score,0,7,0,43,3214
0.76,score,0,12,0,38,3215
0.8,score,2,10,0,38,3216
0.82,score,1,9,0,40,3217
0.8,score,0,10,0,40,3218
0.82,score,0,9,0,41,3219
0.8,score,0,10,0,40,3220
0.82,score,0,9,0,41,3221
0.82,score,1,9,0,40,3222
0.7,score,0,15,0,35,3223
0.76,score,0,12,0,38,3224
0.8,score,1,10,0,39,3225
0.82,score,0,9,0,41,3226
0.82,score,0,9,0,41,3227
0.7,score,0,15,0,35,3228
0.9,score,0,5,0,45,3229
0.76,score,0,12,0,38,3230
0.68,fit,0,16,0,34,3231
0.68,score,0,16,0,34,3232
0.72,score,0,14,0,36,3233
0.64,fit,0,18,0,32,3234
0.64,score,0,18,0,32,3235
0.68,fit,0,16,0,34,3236
0.68,score,0,16,0,34,3237
0.66,fit,0,17,0,33,3238
0.66,score,0,17,0,33,3239
0.78,score,0,11,0,39,3240
0.76,score,0,12,0,38,3241
0.76,score,0,12,0,38,3242
0.74,score,0,13,0,37,3243
0.86,score,0,7,0,43,3244
0.76,score,0,12,0,38,3245
0.76,score,0,12,0,38,3246
0.74,score,0,13,0,37,3247
0.78,score,0,11,0,39,3248
0.86,score,0,7,0,43,3249
0.76,score,1,12,0,37,3250
0.82,score,1,9,0,40,3251
0.78,score,0,11,0,39,3252
0.74,score,0,13,0,37,3253
0.7,score,1,15,0,34,3254
0.74,score,1,13,0,36,3255
0.72,score,0,14,0,36,3256
0.74,score,0,13,0,37,3257
