specialist_score,specialist_cycle,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0.74,score,0,13,0,37,3142
0.72,score,0,14,0,36,3143
0.74,score,0,13,0,37,3144
0.72,score,0,14,0,36,3145
0.82,score,2,9,0,39,3146
0.78,score,0,11,0,39,3147
0.74,score,0,13,0,37,3148
0.82,score,0,9,0,41,3149
0.9,score,1,5,0,44,3150
0.78,score,0,11,0,39,3151
0.68,fit,1,16,0,33,3152
0.68,score,1,16,0,33,3153
0.72,score,0,14,0,36,3154
0.78,score,0,11,0,39,3155
0.78,score,0,11,0,39,3156
0.66,fit,1,17,0,32,3157
0.66,score,1,17,0,32,3158
0.8,score,0,10,0,40,3159
0.64,fit,1,18,0,31,3160
0.64,score,1,18,0,31,3161
0.7,score,0,15,0,35,3162
0.78,score,0,11,0,39,3163
0.76,score,0,12,0,38,3164
0.76,score,0,12,0,38,3165
0.82,score,0,9,0,41,3166
0.76,score,0,12,0,38,3167
0.88,score,0,6,0,44,3168
0.68,fit,0,16,0,34,3169
0.68,score,0,16,0,34,3170
0.8,score,1,10,0,39,3171
0.74,score,0,13,0,37,3172
0.74,score,1,13,0,36,3173
0.64,fit,0,18,0,32,3174
0.64,score,0,18,0,32,3175
0.76,score,0,12,0,38,3176
0.78,score,0,11,0,39,3177
0.76,score,0,12,0,38,3178
0.74,score,0,13,0,37,3179
0.82,score,0,9,0,41,3180
0.82,score,0,9,0,41,3181
0.78,score,0,11,0,39,3182
0.76,score,0,12,0,38,3183
0.7,score,0,15,0,35,3184
0.86,score,0,7,0,43,3185
0.76,score,0,12,0,38,3186
0.76,score,0,12,0,38,3187
0.78,score,0,11,0,39,3188
0.84,score,0,8,0,42,3189
0.76,score,2,12,0,36,3190
0.72,score,0,14,0,36,3191
0.74,score,0,13,0,37,3192
0.76,score,0,12,0,38,3193
0.74,score,1,13,0,36,3194
0.6,fit,0,20,0,30,3195
0.6,score,0,20,0,30,3196
0.74,score,0,13,0,37,3197
0.74,score,0,13,0,37,3198
0.72,score,0,14,0,36,3199
0.76,score,0,12,0,38,3200
0.78,score,1,11,0,38,3201
0.82,score,0,9,0,41,3202
0.7,score,1,15,0,34,3203
0.74,score,0,13,0,37,3204
0.78,score,0,11,0,39,3205
0.86,score,0,7,0,43,3206
0.84,score,1,8,0,41,3207
0.68,fit,0,16,0,34,3208
0.68,score,0,16,0,34,3209
0.76,score,0,12,0,38,3210
0.84,score,0,8,0,42,3211
0.64,fit,0,18,0,32,3212
0.64,score,0,18,0,32,3213
0.78,score,0,11,0,39,3214
0.76,score,1,12,0,37,3215
0.76,score,0,12,0,38,3216
0.76,score,1,12,0,37,3217
0.74,score,0,13,0,37,3218
0.78,score,0,11,0,39,3219
0.74,score,1,13,0,36,3220
0.64,fit,0,18,0,32,3221
0.64,score,0,18,0,32,3222
0.78,score,1,11,0,38,3223
0.84,score,0,8,0,42,3224
0.7,score,2,15,0,33,3225
0.8,score,1,10,0,39,3226
0.84,score,1,8,0,41,3227
0.74,score,1,13,0,36,3228
0.76,score,0,12,0,38,3229
0.8,score,1,10,0,39,3230
0.76,score,0,12,0,38,3231
0.78,score,0,11,0,39,3232
0.84,score,0,8,0,42,3233
0.82,score,0,9,0,41,3234
0.88,score,0,6,0,44,3235
0.72,score,0,14,0,36,3236
0.66,fit,0,17,0,33,3237
0.66,score,0,17,0,33,3238
0.8,score,1,10,0,39,3239
0.78,score,1,11,0,38,3240
0.86,score,0,7,0,43,3241
0.76,score,1,12,0,37,3242
0.66,fit,0,17,0,33,3243
0.66,score,0,17,0,33,3244
0.8,score,0,10,0,40,3245
0.72,score,1,14,0,35,3246
0.7,score,0,15,0,35,3247
0.8,score,0,10,0,40,3248
0.76,score,0,12,0,38,3249
0.86,score,1,7,0,42,3250
0.82,score,0,9,0,41,3251
0.8,score,0,10,0,40,3252
0.66,fit,1,17,0,32,3253
0.66,score,1,17,0,32,3254
0.74,score,1,13,0,36,3255
0.66,fit,0,17,0,33,3256
0.66,score,0,17,0,33,3257
0.76,score,0,12,0,38,3258
0.78,score,0,11,0,39,3259
0.68,fit,1,16,0,33,3260
0.68,score,1,16,0,33,3261
0.86,score,1,7,0,42,3262
0.74,score,1,13,0,36,3263
0.68,fit,0,16,0,34,3264
0.68,score,0,16,0,34,3265
0.7,score,0,15,0,35,3266
0.84,score,3,8,0,39,3267
0.84,score,0,8,0,42,3268
0.72,score,0,14,0,36,3269
0.62,fit,0,19,0,31,3270
0.62,score,0,19,0,31,3271
0.68,fit,1,16,0,33,3272
0.68,score,1,16,0,33,3273
0.8,score,1,10,0,39,3274
0.66,fit,0,17,0,33,3275
0.66,score,0,17,0,33,3276
0.78,score,0,11,0,39,3277
0.64,fit,0,18,0,32,3278
0.64,score,0,18,0,32,3279
0.74,score,0,13,0,37,3280
0.82,score,0,9,0,41,3281
0.72,score,0,14,0,36,3282
0.8,score,2,10,0,38,3283
0.86,score,0,7,0,43,3284
0.62,fit,0,19,0,31,3285
0.62,score,0,19,0,31,3286
0.82,score,0,9,0,41,3287
0.76,score,1,12,0,37,3288
0.8,score,0,10,0,40,3289
0.8,score,1,10,0,39,3290
0.76,score,0,12,0,38,3291
0.74,score,0,13,0,37,3292
0.78,score,0,11,0,39,3293
0.8,score,0,10,0,40,3294
0.84,score,1,8,0,41,3295
0.82,score,1,9,0,40,3296
0.74,score,1,13,0,36,3297
0.72,score,0,14,0,36,3298
0.64,fit,1,18,0,31,3299
0.64,score,1,18,0,31,3300
0.8,score,1,10,0,39,3301
