specialist_score,specialist_cycle,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0.68,score,0,8,0,17,1519
0.68,fit,0,8,0,17,1520
0.68,score,0,8,0,17,1521
0.72,score,0,7,0,18,1522
0.76,score,0,6,0,19,1523
0.76,score,0,6,0,19,1524
0.68,fit,0,8,0,17,1525
0.68,score,0,8,0,17,1526
0.72,score,0,7,0,18,1527
0.72,score,0,7,0,18,1528
0.76,score,0,6,0,19,1529
0.88,score,0,3,0,22,1530
0.68,fit,0,8,0,17,1531
0.68,score,0,8,0,17,1532
0.84,score,0,4,0,21,1533
0.76,score,0,6,0,19,1534
0.56,fit,0,11,0,14,1535
0.56,score,0,11,0,14,1536
0.64,fit,0,9,0,16,1537
0.64,score,0,9,0,16,1538
0.72,score,0,7,0,18,1539
0.8,score,0,5,0,20,1540
0.68,fit,0,8,0,17,1541
0.68,score,0,8,0,17,1542
0.68,fit,0,8,0,17,1543
0.68,score,0,8,0,17,1544
0.48,fit,0,13,0,12,1545
0.48,score,0,13,0,12,1546
0.64,fit,0,9,0,16,1547
0.64,score,0,9,0,16,1548
0.56,fit,0,11,0,14,1549
0.56,score,0,11,0,14,1550
0.8,score,0,5,0,20,1551
0.68,fit,0,8,0,17,1552
0.68,score,0,8,0,17,1553
0.56,fit,0,11,0,14,1554
0.56,score,0,11,0,14,1555
0.72,score,0,7,0,18,1556
0.6,fit,0,10,0,15,1557
0.6,score,0,10,0,15,1558
0.68,fit,0,8,0,17,1559
0.68,score,0,8,0,17,1560
0.68,fit,0,8,0,17,1561
0.68,score,0,8,0,17,1562
0.84,score,0,4,0,21,1563
0.8,score,0,5,0,20,1564
0.8,score,0,5,0,20,1565
0.64,fit,0,9,0,16,1566
0.64,score,0,9,0,16,1567
0.72,score,0,7,0,18,1568
0.72,score,0,7,0,18,1569
0.72,score,0,7,0,18,1570
0.76,score,0,6,0,19,1571
0.72,score,0,7,0,18,1572
0.8,score,0,5,0,20,1573
0.72,score,0,7,0,18,1574
0.72,score,0,7,0,18,1575
0.64,fit,0,9,0,16,1576
0.64,score,0,9,0,16,1577
0.64,fit,0,9,0,16,1578
0.64,score,0,9,0,16,1579
0.56,fit,0,11,0,14,1580
0.56,score,0,11,0,14,1581
0.64,fit,0,9,0,16,1582
0.64,score,0,9,0,16,1583
0.68,fit,0,8,0,17,1584
0.68,score,0,8,0,17,1585
0.72,score,0,7,0,18,1586
0.64,fit,0,9,0,16,1587
0.64,score,0,9,0,16,1588
0.6,fit,0,10,0,15,1589
0.6,score,0,10,0,15,1590
0.64,fit,0,9,0,16,1591
0.64,score,0,9,0,16,1592
0.68,fit,0,8,0,17,1593
0.68,score,0,8,0,17,1594
0.64,fit,0,9,0,16,1595
0.64,score,0,9,0,16,1596
0.56,fit,0,11,0,14,1597
0.56,score,0,11,0,14,1598
0.76,score,0,6,0,19,1599
0.84,score,0,4,0,21,1600
0.84,score,0,4,0,21,1601
0.72,score,0,7,0,18,1602
0.68,fit,0,8,0,17,1603
0.68,score,0,8,0,17,1604
0.84,score,0,4,0,21,1605
0.88,score,0,3,0,22,1606
0.84,score,0,4,0,21,1607
0.84,score,0,4,0,21,1608
0.72,score,0,7,0,18,1609
0.84,score,0,4,0,21,1610
0.72,score,0,7,0,18,1611
0.72,score,0,7,0,18,1612
0.72,score,0,7,0,18,1613
0.76,score,0,6,0,19,1614
0.88,score,0,3,0,22,1615
0.68,fit,0,8,0,17,1616
0.68,score,0,8,0,17,1617
0.64,fit,0,9,0,16,1618
0.64,score,0,9,0,16,1619
0.76,score,0,6,0,19,1620
0.72,score,0,7,0,18,1621
0.72,score,0,7,0,18,1622
0.76,score,0,6,0,19,1623
0.8,score,0,5,0,20,1624
0.76,score,0,6,0,19,1625
0.76,score,0,6,0,19,1626
0.52,fit,0,12,0,13,1627
0.52,score,0,12,0,13,1628
0.64,fit,0,9,0,16,1629
0.64,score,0,9,0,16,1630
0.72,score,0,7,0,18,1631
0.64,fit,0,9,0,16,1632
0.64,score,0,9,0,16,1633
0.76,score,0,6,0,19,1634
0.72,score,0,7,0,18,1635
0.8,score,0,5,0,20,1636
0.8,score,0,5,0,20,1637
0.84,score,0,4,0,21,1638
0.72,score,0,7,0,18,1639
0.72,score,0,7,0,18,1640
0.72,score,0,7,0,18,1641
0.76,score,0,6,0,19,1642
0.8,score,0,5,0,20,1643
0.68,fit,0,8,0,17,1644
0.68,score,0,8,0,17,1645
0.72,score,0,7,0,18,1646
0.6,fit,0,10,0,15,1647
0.6,score,0,10,0,15,1648
0.72,score,0,7,0,18,1649
0.68,fit,0,8,0,17,1650
0.68,score,0,8,0,17,1651
0.88,score,0,3,0,22,1652
0.84,score,0,4,0,21,1653
0.8,score,0,5,0,20,1654
0.88,score,0,3,0,22,1655
0.72,score,0,7,0,18,1656
0.84,score,0,4,0,21,1657
0.84,score,0,4,0,21,1658
0.76,score,0,6,0,19,1659
0.68,fit,0,8,0,17,1660
0.68,score,0,8,0,17,1661
0.64,fit,0,9,0,16,1662
0.64,score,0,9,0,16,1663
0.84,score,0,4,0,21,1664
0.84,score,0,4,0,21,1665
0.68,fit,0,8,0,17,1666
0.68,score,0,8,0,17,1667
0.64,fit,0,9,0,16,1668
0.64,score,0,9,0,16,1669
0.8,score,0,5,0,20,1670
0.68,fit,0,8,0,17,1671
0.68,score,0,8,0,17,1672
0.72,score,0,7,0,18,1673
0.52,fit,0,12,0,13,1674
0.52,score,0,12,0,13,1675
0.6,fit,0,10,0,15,1676
0.6,score,0,10,0,15,1677
0.72,score,0,7,0,18,1678
0.64,fit,0,9,0,16,1679
0.64,score,0,9,0,16,1680
0.64,fit,0,9,0,16,1681
0.64,score,0,9,0,16,1682
0.6,fit,0,10,0,15,1683
0.6,score,0,10,0,15,1684
0.76,score,0,6,0,19,1685
0.52,fit,0,12,0,13,1686
0.52,score,0,12,0,13,1687
0.76,score,0,6,0,19,1688
0.64,fit,0,9,0,16,1689
0.64,score,0,9,0,16,1690
0.6,fit,0,10,0,15,1691
0.6,score,0,10,0,15,1692
0.64,fit,0,9,0,16,1693
0.64,score,0,9,0,16,1694
0.72,score,0,7,0,18,1695
0.52,fit,0,12,0,13,1696
0.52,score,0,12,0,13,1697
0.8,score,0,5,0,20,1698
0.68,fit,0,8,0,17,1699
0.68,score,0,8,0,17,1700
0.68,fit,0,8,0,17,1701
0.68,score,0,8,0,17,1702
0.6,fit,0,10,0,15,1703
0.6,score,0,10,0,15,1704
0.72,score,0,7,0,18,1705
0.68,fit,0,8,0,17,1706
0.68,score,0,8,0,17,1707
0.8,score,0,5,0,20,1708
0.68,fit,0,8,0,17,1709
0.68,score,0,8,0,17,1710
0.8,score,0,5,0,20,1711
0.76,score,0,6,0,19,1712
0.72,score,0,7,0,18,1713
0.6,fit,0,10,0,15,1714
0.6,score,0,10,0,15,1715
0.76,score,0,6,0,19,1716
0.76,score,0,6,0,19,1717
0.72,score,0,7,0,18,1718
0.64,fit,0,9,0,16,1719
0.64,score,0,9,0,16,1720
0.88,score,0,3,0,22,1721
0.72,score,0,7,0,18,1722
0.68,fit,0,8,0,17,1723
0.68,score,0,8,0,17,1724
0.64,fit,0,9,0,16,1725
0.64,score,0,9,0,16,1726
0.72,score,0,7,0,18,1727
0.8,score,0,5,0,20,1728
0.56,fit,0,11,0,14,1729
0.56,score,0,11,0,14,1730
0.88,score,0,3,0,22,1731
0.76,score,0,6,0,19,1732
0.8,score,0,5,0,20,1733
0.68,fit,0,8,0,17,1734
0.68,score,0,8,0,17,1735
0.56,fit,0,11,0,14,1736
0.56,score,0,11,0,14,1737
0.72,score,0,7,0,18,1738
0.68,fit,0,8,0,17,1739
0.68,score,0,8,0,17,1740
0.76,score,0,6,0,19,1741
0.76,score,0,6,0,19,1742
0.6,fit,0,10,0,15,1743
0.6,score,0,10,0,15,1744
0.72,score,0,7,0,18,1745
0.64,fit,0,9,0,16,1746
0.64,score,0,9,0,16,1747
0.8,score,0,5,0,20,1748
0.76,score,0,6,0,19,1749
0.72,score,0,7,0,18,1750
0.8,score,0,5,0,20,1751
0.6,fit,0,10,0,15,1752
0.6,score,0,10,0,15,1753
0.68,fit,0,8,0,17,1754
0.68,score,0,8,0,17,1755
0.8,score,0,5,0,20,1756
0.68,fit,0,8,0,17,1757
0.68,score,0,8,0,17,1758
0.76,score,0,6,0,19,1759
0.6,fit,0,10,0,15,1760
0.6,score,0,10,0,15,1761
0.68,fit,0,8,0,17,1762
0.68,score,0,8,0,17,1763
0.52,fit,0,12,0,13,1764
0.52,score,0,12,0,13,1765
0.64,fit,0,9,0,16,1766
0.64,score,0,9,0,16,1767
0.76,score,0,6,0,19,1768
0.72,score,0,7,0,18,1769
0.72,score,0,7,0,18,1770
0.8,score,0,5,0,20,1771
0.6,fit,0,10,0,15,1772
0.6,score,0,10,0,15,1773
0.68,fit,0,8,0,17,1774
0.68,score,0,8,0,17,1775
0.4,fit,0,15,0,10,1776
0.4,score,0,15,0,10,1777
0.68,fit,0,8,0,17,1778
0.68,score,0,8,0,17,1779
0.68,fit,0,8,0,17,1780
0.68,score,0,8,0,17,1781
0.68,fit,0,8,0,17,1782
0.68,score,0,8,0,17,1783
0.76,score,0,6,0,19,1784
0.72,score,0,7,0,18,1785
0.64,fit,0,9,0,16,1786
0.64,score,0,9,0,16,1787
0.64,fit,0,9,0,16,1788
0.64,score,0,9,0,16,1789
0.6,fit,0,10,0,15,1790
0.6,score,0,10,0,15,1791
0.84,score,0,4,0,21,1792
0.76,score,0,6,0,19,1793
0.72,score,0,7,0,18,1794
0.68,fit,0,8,0,17,1795
0.68,score,0,8,0,17,1796
0.8,score,0,5,0,20,1797
0.72,score,0,7,0,18,1798
0.76,score,0,6,0,19,1799
0.44,fit,0,14,0,11,1800
0.44,score,0,14,0,11,1801
0.68,fit,0,8,0,17,1802
0.68,score,0,8,0,17,1803
0.6,fit,0,10,0,15,1804
0.6,score,0,10,0,15,1805
0.76,score,0,6,0,19,1806
0.84,score,0,4,0,21,1807
0.68,fit,0,8,0,17,1808
0.68,score,0,8,0,17,1809
0.8,score,0,5,0,20,1810
0.6,fit,0,10,0,15,1811
0.6,score,0,10,0,15,1812
0.88,score,0,3,0,22,1813
0.76,score,0,6,0,19,1814
0.8,score,0,5,0,20,1815
0.76,score,0,6,0,19,1816
0.68,fit,0,8,0,17,1817
0.68,score,0,8,0,17,1818
0.8,score,0,5,0,20,1819
0.84,score,0,4,0,21,1820
0.68,fit,0,8,0,17,1821
0.68,score,0,8,0,17,1822
0.84,score,0,4,0,21,1823
0.72,score,0,7,0,18,1824
0.72,score,0,7,0,18,1825
0.68,fit,0,8,0,17,1826
0.68,score,0,8,0,17,1827
0.68,fit,0,8,0,17,1828
0.68,score,0,8,0,17,1829
0.72,score,0,7,0,18,1830
0.68,fit,0,8,0,17,1831
0.68,score,0,8,0,17,1832
0.68,fit,0,8,0,17,1833
0.68,score,0,8,0,17,1834
0.68,fit,0,8,0,17,1835
0.68,score,0,8,0,17,1836
0.8,score,0,5,0,20,1837
0.84,score,0,4,0,21,1838
0.8,score,0,5,0,20,1839
0.84,score,0,4,0,21,1840
0.56,fit,0,11,0,14,1841
0.56,score,0,11,0,14,1842
0.72,score,0,7,0,18,1843
0.76,score,0,6,0,19,1844
0.68,fit,0,8,0,17,1845
0.68,score,0,8,0,17,1846
0.72,score,0,7,0,18,1847
0.72,score,0,7,0,18,1848
0.68,fit,0,8,0,17,1849
0.68,score,0,8,0,17,1850
0.88,score,0,3,0,22,1851
0.68,fit,0,8,0,17,1852
0.68,score,0,8,0,17,1853
0.68,fit,0,8,0,17,1854
0.68,score,0,8,0,17,1855
0.68,fit,0,8,0,17,1856
0.68,score,0,8,0,17,1857
0.56,fit,0,11,0,14,1858
0.56,score,0,11,0,14,1859
0.68,fit,0,8,0,17,1860
0.68,score,0,8,0,17,1861
0.64,fit,0,9,0,16,1862
0.64,score,0,9,0,16,1863
0.72,score,0,7,0,18,1864
0.56,fit,0,11,0,14,1865
0.56,score,0,11,0,14,1866
0.8,score,0,5,0,20,1867
0.88,score,0,3,0,22,1868
0.56,fit,0,11,0,14,1869
0.56,score,0,11,0,14,1870
0.68,fit,0,8,0,17,1871
0.68,score,0,8,0,17,1872
0.68,fit,0,8,0,17,1873
0.68,score,0,8,0,17,1874
0.76,score,0,6,0,19,1875
0.56,fit,0,11,0,14,1876
0.56,score,0,11,0,14,1877
0.68,fit,0,8,0,17,1878
0.68,score,0,8,0,17,1879
0.56,fit,0,11,0,14,1880
0.56,score,0,11,0,14,1881
0.76,score,0,6,0,19,1882
0.8,score,0,5,0,20,1883
0.8,score,0,5,0,20,1884
0.72,score,0,7,0,18,1885
0.8,score,0,5,0,20,1886
0.64,fit,0,9,0,16,1887
0.64,score,0,9,0,16,1888
0.8,score,0,5,0,20,1889
0.76,score,0,6,0,19,1890
0.8,score,0,5,0,20,1891
0.84,score,0,4,0,21,1892
0.64,fit,0,9,0,16,1893
0.64,score,0,9,0,16,1894
0.68,fit,0,8,0,17,1895
0.68,score,0,8,0,17,1896
0.56,fit,0,11,0,14,1897
0.56,score,0,11,0,14,1898
0.72,score,0,7,0,18,1899
0.76,score,0,6,0,19,1900
0.72,score,0,7,0,18,1901
0.64,fit,0,9,0,16,1902
0.64,score,0,9,0,16,1903
0.52,fit,0,12,0,13,1904
0.52,score,0,12,0,13,1905
0.84,score,0,4,0,21,1906
0.72,score,0,7,0,18,1907
0.76,score,0,6,0,19,1908
0.8,score,0,5,0,20,1909
0.76,score,0,6,0,19,1910
0.72,score,0,7,0,18,1911
0.56,fit,0,11,0,14,1912
0.56,score,0,11,0,14,1913
0.88,score,0,3,0,22,1914
0.76,score,0,6,0,19,1915
0.6,fit,0,10,0,15,1916
0.6,score,0,10,0,15,1917
0.76,score,0,6,0,19,1918
0.6,fit,0,10,0,15,1919
0.6,score,0,10,0,15,1920
0.6,fit,0,10,0,15,1921
0.6,score,0,10,0,15,1922
0.76,score,0,6,0,19,1923
0.76,score,0,6,0,19,1924
0.84,score,0,4,0,21,1925
0.68,fit,0,8,0,17,1926
0.68,score,0,8,0,17,1927
0.84,score,0,4,0,21,1928
0.68,fit,0,8,0,17,1929
0.68,score,0,8,0,17,1930
0.68,fit,0,8,0,17,1931
0.68,score,0,8,0,17,1932
0.76,score,0,6,0,19,1933
0.76,score,0,6,0,19,1934
0.88,score,0,3,0,22,1935
0.6,fit,0,10,0,15,1936
0.6,score,0,10,0,15,1937
0.76,score,0,6,0,19,1938
0.8,score,0,5,0,20,1939
0.76,score,0,6,0,19,1940
0.84,score,0,4,0,21,1941
0.76,score,0,6,0,19,1942
0.8,score,0,5,0,20,1943
0.72,score,0,7,0,18,1944
0.56,fit,0,11,0,14,1945
0.56,score,0,11,0,14,1946
0.92,score,0,2,0,23,1947
0.68,fit,0,8,0,17,1948
0.68,score,0,8,0,17,1949
0.72,score,0,7,0,18,1950
0.8,score,0,5,0,20,1951
0.64,fit,0,9,0,16,1952
0.64,score,0,9,0,16,1953
0.72,score,0,7,0,18,1954
0.84,score,0,4,0,21,1955
0.68,fit,0,8,0,17,1956
0.68,score,0,8,0,17,1957
0.8,score,0,5,0,20,1958
0.92,score,0,2,0,23,1959
0.76,score,0,6,0,19,1960
0.72,score,0,7,0,18,1961
0.72,score,0,7,0,18,1962
0.64,fit,0,9,0,16,1963
0.64,score,0,9,0,16,1964
0.84,score,0,4,0,21,1965
0.88,score,0,3,0,22,1966
0.76,score,0,6,0,19,1967
0.72,score,0,7,0,18,1968
0.56,fit,0,11,0,14,1969
0.56,score,0,11,0,14,1970
0.76,score,0,6,0,19,1971
0.56,fit,0,11,0,14,1972
0.56,score,0,11,0,14,1973
0.84,score,0,4,0,21,1974
0.8,score,0,5,0,20,1975
0.76,score,0,6,0,19,1976
0.72,score,0,7,0,18,1977
0.76,score,0,6,0,19,1978
0.8,score,0,5,0,20,1979
0.68,fit,0,8,0,17,1980
0.68,score,0,8,0,17,1981
0.64,fit,0,9,0,16,1982
0.64,score,0,9,0,16,1983
0.64,fit,0,9,0,16,1984
0.64,score,0,9,0,16,1985
0.6,fit,0,10,0,15,1986
0.6,score,0,10,0,15,1987
0.64,fit,0,9,0,16,1988
0.64,score,0,9,0,16,1989
0.6,fit,0,10,0,15,1990
0.6,score,0,10,0,15,1991
0.52,fit,0,12,0,13,1992
0.52,score,0,12,0,13,1993
0.64,fit,0,9,0,16,1994
0.64,score,0,9,0,16,1995
0.88,score,0,3,0,22,1996
0.84,score,0,4,0,21,1997
0.68,fit,0,8,0,17,1998
0.68,score,0,8,0,17,1999
0.8,score,0,5,0,20,2000
0.72,score,0,7,0,18,2001
0.8,score,0,5,0,20,2002
0.72,score,0,7,0,18,2003
0.64,fit,0,9,0,16,2004
0.64,score,0,9,0,16,2005
0.76,score,0,6,0,19,2006
0.48,fit,0,13,0,12,2007
0.48,score,0,13,0,12,2008
0.76,score,0,6,0,19,2009
0.72,score,0,7,0,18,2010
0.64,fit,0,9,0,16,2011
0.64,score,0,9,0,16,2012
0.64,fit,0,9,0,16,2013
0.64,score,0,9,0,16,2014
0.72,score,0,7,0,18,2015
0.88,score,0,3,0,22,2016
0.68,fit,0,8,0,17,2017
0.68,score,0,8,0,17,2018
0.76,score,0,6,0,19,2019
0.88,score,0,3,0,22,2020
0.56,fit,0,11,0,14,2021
0.56,score,0,11,0,14,2022
0.76,score,0,6,0,19,2023
0.64,fit,0,9,0,16,2024
0.64,score,0,9,0,16,2025
0.76,score,0,6,0,19,2026
0.52,fit,0,12,0,13,2027
0.52,score,0,12,0,13,2028
0.76,score,0,6,0,19,2029
0.8,score,0,5,0,20,2030
0.64,fit,0,9,0,16,2031
0.64,score,0,9,0,16,2032
0.72,score,0,7,0,18,2033
0.8,score,0,5,0,20,2034
0.72,score,0,7,0,18,2035
0.76,score,0,6,0,19,2036
0.76,score,0,6,0,19,2037
0.84,score,0,4,0,21,2038
0.8,score,0,5,0,20,2039
0.76,score,0,6,0,19,2040
0.6,fit,0,10,0,15,2041
0.6,score,0,10,0,15,2042
0.64,fit,0,9,0,16,2043
0.64,score,0,9,0,16,2044
0.84,score,0,4,0,21,2045
0.52,fit,0,12,0,13,2046
0.52,score,0,12,0,13,2047
0.68,fit,0,8,0,17,2048
0.68,score,0,8,0,17,2049
0.68,fit,0,8,0,17,2050
0.68,score,0,8,0,17,2051
0.8,score,0,5,0,20,2052
0.88,score,0,3,0,22,2053
0.64,fit,0,9,0,16,2054
0.64,score,0,9,0,16,2055
0.68,fit,0,8,0,17,2056
0.68,score,0,8,0,17,2057
0.72,score,0,7,0,18,2058
0.76,score,0,6,0,19,2059
0.68,fit,0,8,0,17,2060
0.68,score,0,8,0,17,2061
0.68,fit,0,8,0,17,2062
0.68,score,0,8,0,17,2063
0.88,score,0,3,0,22,2064
0.72,score,0,7,0,18,2065
0.68,fit,0,8,0,17,2066
0.68,score,0,8,0,17,2067
0.76,score,0,6,0,19,2068
0.8,score,0,5,0,20,2069
0.64,fit,0,9,0,16,2070
0.64,score,0,9,0,16,2071
0.68,fit,0,8,0,17,2072
0.68,score,0,8,0,17,2073
0.64,fit,0,9,0,16,2074
0.64,score,0,9,0,16,2075
0.72,score,0,7,0,18,2076
0.64,fit,0,9,0,16,2077
0.64,score,0,9,0,16,2078
0.68,fit,0,8,0,17,2079
0.68,score,0,8,0,17,2080
0.84,score,0,4,0,21,2081
0.72,score,0,7,0,18,2082
0.8,score,0,5,0,20,2083
0.8,score,0,5,0,20,2084
0.6,fit,0,10,0,15,2085
0.6,score,0,10,0,15,2086
0.68,fit,0,8,0,17,2087
0.68,score,0,8,0,17,2088
0.72,score,0,7,0,18,2089
0.84,score,0,4,0,21,2090
0.64,fit,0,9,0,16,2091
0.64,score,0,9,0,16,2092
0.72,score,0,7,0,18,2093
0.56,fit,0,11,0,14,2094
0.56,score,0,11,0,14,2095
0.76,score,0,6,0,19,2096
0.84,score,0,4,0,21,2097
0.72,score,0,7,0,18,2098
0.8,score,0,5,0,20,2099
0.72,score,0,7,0,18,2100
0.64,fit,0,9,0,16,2101
0.64,score,0,9,0,16,2102
0.64,fit,0,9,0,16,2103
0.64,score,0,9,0,16,2104
0.88,score,0,3,0,22,2105
0.64,fit,0,9,0,16,2106
0.64,score,0,9,0,16,2107
0.72,score,0,7,0,18,2108
0.72,score,0,7,0,18,2109
0.72,score,0,7,0,18,2110
0.6,fit,0,10,0,15,2111
0.6,score,0,10,0,15,2112
0.64,fit,0,9,0,16,2113
0.64,score,0,9,0,16,2114
0.68,fit,0,8,0,17,2115
0.68,score,0,8,0,17,2116
0.8,score,0,5,0,20,2117
0.84,score,0,4,0,21,2118
